block_number,from_address,log_index,token_address,to_address,transaction_hash,value
15062673,0x74de5d4fcbf63e00296fd95d33236b9794016631,151,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x2acf35c9a3f4c5c3f4c78ef5fb64c3ee82f07c45,0x9534191274052b29fe42210f1544097b1782f50b25cd03f5301f8e547b74eb1c,743000
15062673,0x74de5d4fcbf63e00296fd95d33236b9794016631,152,0xd533a949740bb3306d119cc777fa900ba034cd52,0x109b3c39d675a2ff16354e116d080b94d238a7c9,0x9534191274052b29fe42210f1544097b1782f50b25cd03f5301f8e547b74eb1c,132490676976605020000
15062673,0x109b3c39d675a2ff16354e116d080b94d238a7c9,146,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x74de5d4fcbf63e00296fd95d33236b9794016631,0x9534191274052b29fe42210f1544097b1782f50b25cd03f5301f8e547b74eb1c,100000000
15062673,0x74de5d4fcbf63e00296fd95d33236b9794016631,147,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x945bcf562085de2d5875b9e2012ed5fd5cfab927,0x9534191274052b29fe42210f1544097b1782f50b25cd03f5301f8e547b74eb1c,99257000
15062673,0x945bcf562085de2d5875b9e2012ed5fd5cfab927,148,0xd533a949740bb3306d119cc777fa900ba034cd52,0x74de5d4fcbf63e00296fd95d33236b9794016631,0x9534191274052b29fe42210f1544097b1782f50b25cd03f5301f8e547b74eb1c,132490676976605020000
15062673,0x945bcf562085de2d5875b9e2012ed5fd5cfab927,149,0xd533a949740bb3306d119cc777fa900ba034cd52,0xaeb0e11e7c21715b4e8f3425cb3d4978e5a7cf11,0x9534191274052b29fe42210f1544097b1782f50b25cd03f5301f8e547b74eb1c,92743473883623514
