block_number,from_address,log_index,token_address,to_address,transaction_hash,value
13984858,0x80aba9cd8b02b227f81d54ddded38290dbb23836,174,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x1567a34f731f323bc2411e4dcfbb58630428b887,0x7ee67c4b2b5540a503fdf3b2f3a44c955c22884c0e286f5d89e67d4d8989264a,6200000000
