block_number,from_address,log_index,token_address,to_address,transaction_hash,value
15067869,0x05767d9ef41dc40689678ffca0608878fb3de906,24,0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xff9939b22afc969eb1d1e8640527ca156a1cfb011fcf794290f52089e2e9f693,25215818107322728974
15067869,0x3aa370aacf4cb08c7e1e7aa8e8ff9418d73c7e0f,21,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x05767d9ef41dc40689678ffca0608878fb3de906,0xff9939b22afc969eb1d1e8640527ca156a1cfb011fcf794290f52089e2e9f693,93298121818934453
15067869,0x109b3c39d675a2ff16354e116d080b94d238a7c9,19,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xff9939b22afc969eb1d1e8640527ca156a1cfb011fcf794290f52089e2e9f693,100000000
15067869,0x74de5d4fcbf63e00296fd95d33236b9794016631,28,0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b,0x109b3c39d675a2ff16354e116d080b94d238a7c9,0xff9939b22afc969eb1d1e8640527ca156a1cfb011fcf794290f52089e2e9f693,25215818107322728974
15067869,0x74de5d4fcbf63e00296fd95d33236b9794016631,20,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x3aa370aacf4cb08c7e1e7aa8e8ff9418d73c7e0f,0xff9939b22afc969eb1d1e8640527ca156a1cfb011fcf794290f52089e2e9f693,99125000
15067869,0x74de5d4fcbf63e00296fd95d33236b9794016631,27,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x2acf35c9a3f4c5c3f4c78ef5fb64c3ee82f07c45,0xff9939b22afc969eb1d1e8640527ca156a1cfb011fcf794290f52089e2e9f693,875000
